x_num,x_den,y_num,y_den,x_float,y_float
-3,5,-19,5,-0.6,-3.8
3,5,-22,5,0.6,-4.4
-2,5,-22,5,-0.4,-4.4
8,5,-22,5,1.6,-4.4
13,5,-22,5,2.6,-4.4
18,5,-22,5,3.6,-4.4
3,5,-19,5,0.6,-3.8
8,5,-19,5,1.6,-3.8
13,5,-19,5,2.6,-3.8
18,5,-19,5,3.6,-3.8
23,5,-19,5,4.6,-3.8
28,5,-19,5,5.6,-3.8
14,5,-18,5,2.8,-3.6
9,5,-18,5,1.8,-3.6
4,5,-18,5,0.8,-3.6
19,5,-18,5,3.8,-3.6
24,5,-18,5,4.8,-3.6
29,5,-18,5,5.8,-3.6
11,5,-22,5,2.2,-4.4
6,5,-22,5,1.2,-4.4
1,5,-22,5,0.2,-4.4
16,5,-22,5,3.2,-4.4
21,5,-22,5,4.2,-4.4
26,5,-22,5,5.2,-4.4
22,5,-22,5,4.4,-4.4
17,5,-22,5,3.4,-4.4
12,5,-22,5,2.4,-4.4
7,5,-22,5,1.4,-4.4
27,5,-22,5,5.4,-4.4
14,5,-22,5,2.8,-4.4
9,5,-22,5,1.8,-4.4
4,5,-22,5,0.8,-4.4
-1,5,-22,5,-0.2,-4.4
19,5,-22,5,3.8,-4.4
24,5,-22,5,4.8,-4.4
-1,5,-18,5,-0.2,-3.6
3,5,-21,5,0.6,-4.2
8,5,-21,5,1.6,-4.2
13,5,-21,5,2.6,-4.2
18,5,-21,5,3.6,-4.2
23,5,-21,5,4.6,-4.2
28,5,-21,5,5.6,-4.2
-2,5,-21,5,-0.4,-4.2
-6,5,-18,5,-1.2,-3.6
17,5,-21,5,3.4,-4.2
12,5,-21,5,2.4,-4.2
7,5,-21,5,1.4,-4.2
2,5,-21,5,0.4,-4.2
-3,5,-21,5,-0.6,-4.2
22,5,-21,5,4.4,-4.2
26,5,-18,5,5.2,-3.6
31,5,-18,5,6.2,-3.6
27,5,-21,5,5.4,-4.2
-7,5,-21,5,-1.4,-4.2
23,5,-22,5,4.6,-4.4
28,5,-22,5,5.6,-4.4
-4,5,-22,5,-0.8,-4.4
29,5,-22,5,5.8,-4.4
2,5,-22,5,0.4,-4.4
-2,5,-19,5,-0.4,-3.8
32,5,-21,5,6.4,-4.2
-6,5,-16,5,-1.2,-3.2
-3,5,-22,5,-0.6,-4.4
-7,5,-19,5,-1.4,-3.8
27,5,-19,5,5.4,-3.8
31,5,-16,5,6.2,-3.2
32,5,-19,5,6.4,-3.8
36,5,-16,5,7.2,-3.2
-11,5,-16,5,-2.2,-3.2
11,5,-5,1,2.2,-5.0
6,5,-5,1,1.2,-5.0
1,5,-5,1,0.2,-5.0
16,5,-5,1,3.2,-5.0
21,5,-5,1,4.2,-5.0
3,1,-21,5,3.0,-4.2
4,1,-21,5,4.0,-4.2
2,1,-21,5,2.0,-4.2
5,1,-21,5,5.0,-4.2
1,1,-21,5,1.0,-4.2
0,1,-21,5,0.0,-4.2
11,5,-24,5,2.2,-4.8
6,5,-24,5,1.2,-4.8
1,5,-24,5,0.2,-4.8
16,5,-24,5,3.2,-4.8
21,5,-24,5,4.2,-4.8
14,5,-24,5,2.8,-4.8
9,5,-24,5,1.8,-4.8
4,5,-24,5,0.8,-4.8
19,5,-24,5,3.8,-4.8
24,5,-24,5,4.8,-4.8
-1,5,-24,5,-0.2,-4.8
-1,1,-21,5,-1.0,-4.2
26,5,-24,5,5.2,-4.8
6,1,-21,5,6.0,-4.2
-4,5,-24,5,-0.8,-4.8
29,5,-24,5,5.8,-4.8
22,5,-5,1,4.4,-5.0
17,5,-5,1,3.4,-5.0
12,5,-5,1,2.4,-5.0
7,5,-5,1,1.4,-5.0
2,5,-5,1,0.4,-5.0
3,1,-27,5,3.0,-5.4
4,1,-27,5,4.0,-5.4
2,1,-27,5,2.0,-5.4
5,1,-27,5,5.0,-5.4
1,1,-27,5,1.0,-5.4
0,1,-27,5,0.0,-5.4
3,1,-23,5,3.0,-4.6
4,1,-23,5,4.0,-4.6
2,1,-23,5,2.0,-4.6
5,1,-23,5,5.0,-4.6
1,1,-23,5,1.0,-4.6
0,1,-23,5,0.0,-4.6
11,5,-26,5,2.2,-5.2
6,5,-26,5,1.2,-5.2
1,5,-26,5,0.2,-5.2
16,5,-26,5,3.2,-5.2
21,5,-26,5,4.2,-5.2
14,5,-26,5,2.8,-5.2
9,5,-26,5,1.8,-5.2
4,5,-26,5,0.8,-5.2
19,5,-26,5,3.8,-5.2
24,5,-26,5,4.8,-5.2
-1,5,-26,5,-0.2,-5.2
26,5,-26,5,5.2,-5.2
3,5,-5,1,0.6,-5.0
8,5,-5,1,1.6,-5.0
13,5,-5,1,2.6,-5.0
18,5,-5,1,3.6,-5.0
23,5,-5,1,4.6,-5.0
17,5,-28,5,3.4,-5.6
12,5,-28,5,2.4,-5.6
7,5,-28,5,1.4,-5.6
2,5,-28,5,0.4,-5.6
-2,5,-5,1,-0.4,-5.0
-6,5,-22,5,-1.2,-4.4
3,1,-29,5,3.0,-5.8
4,1,-29,5,4.0,-5.8
2,1,-29,5,2.0,-5.8
1,1,-29,5,1.0,-5.8
14,5,-5,1,2.8,-5.0
9,5,-5,1,1.8,-5.0
4,5,-5,1,0.8,-5.0
19,5,-5,1,3.8,-5.0
24,5,-5,1,4.8,-5.0
18,5,-28,5,3.6,-5.6
13,5,-28,5,2.6,-5.6
8,5,-28,5,1.6,-5.6
23,5,-28,5,4.6,-5.6
27,5,-5,1,5.4,-5.0
31,5,-22,5,6.2,-4.4
-2,1,-13,5,-2.0,-2.6
-7,5,-17,5,-1.4,-3.4
-3,5,-4,1,-0.6,-4.0
-4,5,-21,5,-0.8,-4.2
0,1,-24,5,0.0,-4.8
-8,5,-18,5,-1.6,-3.6
-11,5,-14,5,-2.2,-2.8
-14,5,-2,1,-2.8,-2.0
3,5,-28,5,0.6,-5.6
-1,5,-5,1,-0.2,-5.0
-1,1,-22,5,-1.0,-4.4
-9,5,-19,5,-1.8,-3.8
-12,5,-3,1,-2.4,-3.0
-8,5,-4,1,-1.6,-4.0
-2,1,-19,5,-2.0,-3.8
-7,5,-23,5,-1.4,-4.6
-1,1,-24,5,-1.0,-4.8
-2,5,-28,5,-0.4,-5.6
-9,5,-21,5,-1.8,-4.2
-6,5,-5,1,-1.2,-5.0
-13,5,-18,5,-2.6,-3.6
-2,1,-22,5,-2.0,-4.4
-1,1,-23,5,-1.0,-4.6
28,5,-4,1,5.6,-4.0
32,5,-17,5,6.4,-3.4
7,1,-13,5,7.0,-2.6
36,5,-14,5,7.2,-2.8
39,5,-2,1,7.8,-2.0
33,5,-18,5,6.6,-3.6
29,5,-21,5,5.8,-4.2
5,1,-24,5,5.0,-4.8
22,5,-28,5,4.4,-5.6
26,5,-5,1,5.2,-5.0
6,1,-22,5,6.0,-4.4
34,5,-19,5,6.8,-3.8
37,5,-3,1,7.4,-3.0
33,5,-4,1,6.6,-4.0
7,1,-19,5,7.0,-3.8
32,5,-23,5,6.4,-4.6
-4,5,-5,1,-0.8,-5.0
-8,5,-22,5,-1.6,-4.4
29,5,-5,1,5.8,-5.0
33,5,-22,5,6.6,-4.4
-9,5,-4,1,-1.8,-4.0
-13,5,-17,5,-2.6,-3.4
-6,5,-24,5,-1.2,-4.8
-2,1,-21,5,-2.0,-4.2
-3,5,-28,5,-0.6,-5.6
-7,5,-5,1,-1.4,-5.0
6,1,-24,5,6.0,-4.8
34,5,-21,5,6.8,-4.2
27,5,-28,5,5.4,-5.6
31,5,-5,1,6.2,-5.0
38,5,-18,5,7.6,-3.6
7,1,-22,5,7.0,-4.4
6,1,-23,5,6.0,-4.6
34,5,-4,1,6.8,-4.0
31,5,-24,5,6.2,-4.8
28,5,-28,5,5.6,-5.6
38,5,-17,5,7.6,-3.4
7,1,-21,5,7.0,-4.2
32,5,-5,1,6.4,-5.0
3,1,-4,1,3.0,-4.0
4,1,-4,1,4.0,-4.0
2,1,-4,1,2.0,-4.0
5,1,-4,1,5.0,-4.0
1,1,-4,1,1.0,-4.0
0,1,-4,1,0.0,-4.0
11,5,-23,5,2.2,-4.6
6,5,-23,5,1.2,-4.6
1,5,-23,5,0.2,-4.6
-4,5,-23,5,-0.8,-4.6
16,5,-23,5,3.2,-4.6
21,5,-23,5,4.2,-4.6
22,5,-24,5,4.4,-4.8
17,5,-24,5,3.4,-4.8
12,5,-24,5,2.4,-4.8
7,5,-24,5,1.4,-4.8
2,5,-24,5,0.4,-4.8
-3,5,-24,5,-0.6,-4.8
3,5,-27,5,0.6,-5.4
-2,5,-27,5,-0.4,-5.4
8,5,-27,5,1.6,-5.4
13,5,-27,5,2.6,-5.4
18,5,-27,5,3.6,-5.4
3,5,-24,5,0.6,-4.8
8,5,-24,5,1.6,-4.8
13,5,-24,5,2.6,-4.8
18,5,-24,5,3.6,-4.8
23,5,-24,5,4.6,-4.8
28,5,-24,5,5.6,-4.8
14,5,-27,5,2.8,-5.4
9,5,-27,5,1.8,-5.4
4,5,-27,5,0.8,-5.4
-1,5,-27,5,-0.2,-5.4
19,5,-27,5,3.8,-5.4
24,5,-27,5,4.8,-5.4
14,5,-23,5,2.8,-4.6
9,5,-23,5,1.8,-4.6
4,5,-23,5,0.8,-4.6
19,5,-23,5,3.8,-4.6
24,5,-23,5,4.8,-4.6
29,5,-23,5,5.8,-4.6
11,5,-27,5,2.2,-5.4
6,5,-27,5,1.2,-5.4
1,5,-27,5,0.2,-5.4
16,5,-27,5,3.2,-5.4
21,5,-27,5,4.2,-5.4
26,5,-27,5,5.2,-5.4
22,5,-27,5,4.4,-5.4
17,5,-27,5,3.4,-5.4
12,5,-27,5,2.4,-5.4
7,5,-27,5,1.4,-5.4
27,5,-27,5,5.4,-5.4
-1,5,-23,5,-0.2,-4.6
3,5,-26,5,0.6,-5.2
8,5,-26,5,1.6,-5.2
13,5,-26,5,2.6,-5.2
18,5,-26,5,3.6,-5.2
23,5,-26,5,4.6,-5.2
28,5,-26,5,5.6,-5.2
-2,5,-26,5,-0.4,-5.2
-6,5,-23,5,-1.2,-4.6
17,5,-26,5,3.4,-5.2
12,5,-26,5,2.4,-5.2
7,5,-26,5,1.4,-5.2
2,5,-26,5,0.4,-5.2
-3,5,-26,5,-0.6,-5.2
22,5,-26,5,4.4,-5.2
26,5,-23,5,5.2,-4.6
31,5,-23,5,6.2,-4.6
27,5,-26,5,5.4,-5.2
-7,5,-26,5,-1.4,-5.2
23,5,-27,5,4.6,-5.4
28,5,-27,5,5.6,-5.4
-4,5,-27,5,-0.8,-5.4
29,5,-27,5,5.8,-5.4
2,5,-27,5,0.4,-5.4
-2,5,-24,5,-0.4,-4.8
32,5,-26,5,6.4,-5.2
-6,5,-21,5,-1.2,-4.2
-3,5,-27,5,-0.6,-5.4
-7,5,-24,5,-1.4,-4.8
27,5,-24,5,5.4,-4.8
31,5,-21,5,6.2,-4.2
32,5,-24,5,6.4,-4.8
36,5,-21,5,7.2,-4.2
-11,5,-21,5,-2.2,-4.2
11,5,-6,1,2.2,-6.0
6,5,-6,1,1.2,-6.0
1,5,-6,1,0.2,-6.0
16,5,-6,1,3.2,-6.0
21,5,-6,1,4.2,-6.0
3,1,-26,5,3.0,-5.2
4,1,-26,5,4.0,-5.2
2,1,-26,5,2.0,-5.2
5,1,-26,5,5.0,-5.2
1,1,-26,5,1.0,-5.2
0,1,-26,5,0.0,-5.2
11,5,-29,5,2.2,-5.8
6,5,-29,5,1.2,-5.8
1,5,-29,5,0.2,-5.8
16,5,-29,5,3.2,-5.8
21,5,-29,5,4.2,-5.8
14,5,-29,5,2.8,-5.8
9,5,-29,5,1.8,-5.8
4,5,-29,5,0.8,-5.8
19,5,-29,5,3.8,-5.8
24,5,-29,5,4.8,-5.8
-1,5,-29,5,-0.2,-5.8
-1,1,-26,5,-1.0,-5.2
26,5,-29,5,5.2,-5.8
6,1,-26,5,6.0,-5.2
-4,5,-29,5,-0.8,-5.8
29,5,-29,5,5.8,-5.8
22,5,-6,1,4.4,-6.0
17,5,-6,1,3.4,-6.0
12,5,-6,1,2.4,-6.0
7,5,-6,1,1.4,-6.0
2,5,-6,1,0.4,-6.0
3,1,-32,5,3.0,-6.4
4,1,-32,5,4.0,-6.4
2,1,-32,5,2.0,-6.4
5,1,-32,5,5.0,-6.4
1,1,-32,5,1.0,-6.4
0,1,-32,5,0.0,-6.4
3,1,-28,5,3.0,-5.6
4,1,-28,5,4.0,-5.6
2,1,-28,5,2.0,-5.6
5,1,-28,5,5.0,-5.6
1,1,-28,5,1.0,-5.6
0,1,-28,5,0.0,-5.6
11,5,-31,5,2.2,-6.2
6,5,-31,5,1.2,-6.2
1,5,-31,5,0.2,-6.2
16,5,-31,5,3.2,-6.2
21,5,-31,5,4.2,-6.2
14,5,-31,5,2.8,-6.2
9,5,-31,5,1.8,-6.2
4,5,-31,5,0.8,-6.2
19,5,-31,5,3.8,-6.2
24,5,-31,5,4.8,-6.2
-1,5,-31,5,-0.2,-6.2
26,5,-31,5,5.2,-6.2
3,5,-6,1,0.6,-6.0
8,5,-6,1,1.6,-6.0
13,5,-6,1,2.6,-6.0
18,5,-6,1,3.6,-6.0
23,5,-6,1,4.6,-6.0
17,5,-33,5,3.4,-6.6
12,5,-33,5,2.4,-6.6
7,5,-33,5,1.4,-6.6
2,5,-33,5,0.4,-6.6
-2,5,-6,1,-0.4,-6.0
-6,5,-27,5,-1.2,-5.4
3,1,-34,5,3.0,-6.8
4,1,-34,5,4.0,-6.8
2,1,-34,5,2.0,-6.8
1,1,-34,5,1.0,-6.8
14,5,-6,1,2.8,-6.0
9,5,-6,1,1.8,-6.0
4,5,-6,1,0.8,-6.0
19,5,-6,1,3.8,-6.0
24,5,-6,1,4.8,-6.0
18,5,-33,5,3.6,-6.6
13,5,-33,5,2.6,-6.6
8,5,-33,5,1.6,-6.6
23,5,-33,5,4.6,-6.6
27,5,-6,1,5.4,-6.0
31,5,-27,5,6.2,-5.4
-2,1,-24,5,-2.0,-4.8
-2,1,-18,5,-2.0,-3.6
-7,5,-22,5,-1.4,-4.4
-3,5,-5,1,-0.6,-5.0
-7,5,-28,5,-1.4,-5.6
-4,5,-26,5,-0.8,-5.2
0,1,-29,5,0.0,-5.8
-8,5,-23,5,-1.6,-4.6
-11,5,-19,5,-2.2,-3.8
-14,5,-3,1,-2.8,-3.0
3,5,-33,5,0.6,-6.6
-1,5,-6,1,-0.2,-6.0
-1,1,-27,5,-1.0,-5.4
-9,5,-24,5,-1.8,-4.8
-12,5,-4,1,-2.4,-4.0
-8,5,-5,1,-1.6,-5.0
-1,1,-29,5,-1.0,-5.8
-2,5,-33,5,-0.4,-6.6
-9,5,-26,5,-1.8,-5.2
-6,5,-6,1,-1.2,-6.0
-13,5,-23,5,-2.6,-4.6
-2,1,-27,5,-2.0,-5.4
-1,1,-28,5,-1.0,-5.6
28,5,-5,1,5.6,-5.0
32,5,-22,5,6.4,-4.4
7,1,-18,5,7.0,-3.6
36,5,-19,5,7.2,-3.8
39,5,-3,1,7.8,-3.0
33,5,-23,5,6.6,-4.6
29,5,-26,5,5.8,-5.2
5,1,-29,5,5.0,-5.8
22,5,-33,5,4.4,-6.6
26,5,-6,1,5.2,-6.0
6,1,-27,5,6.0,-5.4
34,5,-24,5,6.8,-4.8
37,5,-4,1,7.4,-4.0
33,5,-5,1,6.6,-5.0
7,1,-24,5,7.0,-4.8
32,5,-28,5,6.4,-5.6
-4,5,-6,1,-0.8,-6.0
-8,5,-27,5,-1.6,-5.4
29,5,-6,1,5.8,-6.0
33,5,-27,5,6.6,-5.4
-9,5,-5,1,-1.8,-5.0
-13,5,-22,5,-2.6,-4.4
-6,5,-29,5,-1.2,-5.8
-2,1,-26,5,-2.0,-5.2
-3,5,-33,5,-0.6,-6.6
-7,5,-6,1,-1.4,-6.0
6,1,-29,5,6.0,-5.8
34,5,-26,5,6.8,-5.2
27,5,-33,5,5.4,-6.6
31,5,-6,1,6.2,-6.0
38,5,-23,5,7.6,-4.6
7,1,-27,5,7.0,-5.4
6,1,-28,5,6.0,-5.6
34,5,-5,1,6.8,-5.0
31,5,-29,5,6.2,-5.8
28,5,-33,5,5.6,-6.6
38,5,-22,5,7.6,-4.4
7,1,-26,5,7.0,-5.2
32,5,-6,1,6.4,-6.0
3,1,-5,1,3.0,-5.0
4,1,-5,1,4.0,-5.0
2,1,-5,1,2.0,-5.0
5,1,-5,1,5.0,-5.0
1,1,-5,1,1.0,-5.0
0,1,-5,1,0.0,-5.0
11,5,-28,5,2.2,-5.6
6,5,-28,5,1.2,-5.6
1,5,-28,5,0.2,-5.6
-4,5,-28,5,-0.8,-5.6
16,5,-28,5,3.2,-5.6
21,5,-28,5,4.2,-5.6
22,5,-29,5,4.4,-5.8
17,5,-29,5,3.4,-5.8
12,5,-29,5,2.4,-5.8
7,5,-29,5,1.4,-5.8
2,5,-29,5,0.4,-5.8
-3,5,-29,5,-0.6,-5.8
3,5,-32,5,0.6,-6.4
-2,5,-32,5,-0.4,-6.4
8,5,-32,5,1.6,-6.4
13,5,-32,5,2.6,-6.4
18,5,-32,5,3.6,-6.4
3,5,-29,5,0.6,-5.8
8,5,-29,5,1.6,-5.8
13,5,-29,5,2.6,-5.8
18,5,-29,5,3.6,-5.8
23,5,-29,5,4.6,-5.8
28,5,-29,5,5.6,-5.8
14,5,-32,5,2.8,-6.4
9,5,-32,5,1.8,-6.4
4,5,-32,5,0.8,-6.4
-1,5,-32,5,-0.2,-6.4
19,5,-32,5,3.8,-6.4
24,5,-32,5,4.8,-6.4
14,5,-28,5,2.8,-5.6
9,5,-28,5,1.8,-5.6
4,5,-28,5,0.8,-5.6
19,5,-28,5,3.8,-5.6
24,5,-28,5,4.8,-5.6
29,5,-28,5,5.8,-5.6
11,5,-32,5,2.2,-6.4
6,5,-32,5,1.2,-6.4
1,5,-32,5,0.2,-6.4
16,5,-32,5,3.2,-6.4
21,5,-32,5,4.2,-6.4
26,5,-32,5,5.2,-6.4
22,5,-32,5,4.4,-6.4
17,5,-32,5,3.4,-6.4
12,5,-32,5,2.4,-6.4
7,5,-32,5,1.4,-6.4
27,5,-32,5,5.4,-6.4
-1,5,-28,5,-0.2,-5.6
3,5,-31,5,0.6,-6.2
8,5,-31,5,1.6,-6.2
13,5,-31,5,2.6,-6.2
18,5,-31,5,3.6,-6.2
23,5,-31,5,4.6,-6.2
28,5,-31,5,5.6,-6.2
-2,5,-31,5,-0.4,-6.2
-6,5,-28,5,-1.2,-5.6
17,5,-31,5,3.4,-6.2
12,5,-31,5,2.4,-6.2
7,5,-31,5,1.4,-6.2
2,5,-31,5,0.4,-6.2
-3,5,-31,5,-0.6,-6.2
22,5,-31,5,4.4,-6.2
26,5,-28,5,5.2,-5.6
31,5,-28,5,6.2,-5.6
27,5,-31,5,5.4,-6.2
-7,5,-31,5,-1.4,-6.2
23,5,-32,5,4.6,-6.4
28,5,-32,5,5.6,-6.4
-4,5,-32,5,-0.8,-6.4
29,5,-32,5,5.8,-6.4
2,5,-32,5,0.4,-6.4
-2,5,-29,5,-0.4,-5.8
32,5,-31,5,6.4,-6.2
-6,5,-26,5,-1.2,-5.2
-3,5,-32,5,-0.6,-6.4
-7,5,-29,5,-1.4,-5.8
27,5,-29,5,5.4,-5.8
31,5,-26,5,6.2,-5.2
32,5,-29,5,6.4,-5.8
36,5,-26,5,7.2,-5.2
-11,5,-26,5,-2.2,-5.2
11,5,-7,1,2.2,-7.0
6,5,-7,1,1.2,-7.0
1,5,-7,1,0.2,-7.0
16,5,-7,1,3.2,-7.0
21,5,-7,1,4.2,-7.0
3,1,-31,5,3.0,-6.2
4,1,-31,5,4.0,-6.2
2,1,-31,5,2.0,-6.2
5,1,-31,5,5.0,-6.2
1,1,-31,5,1.0,-6.2
0,1,-31,5,0.0,-6.2
11,5,-34,5,2.2,-6.8
6,5,-34,5,1.2,-6.8
1,5,-34,5,0.2,-6.8
16,5,-34,5,3.2,-6.8
21,5,-34,5,4.2,-6.8
14,5,-34,5,2.8,-6.8
9,5,-34,5,1.8,-6.8
4,5,-34,5,0.8,-6.8
19,5,-34,5,3.8,-6.8
24,5,-34,5,4.8,-6.8
-1,5,-34,5,-0.2,-6.8
-1,1,-31,5,-1.0,-6.2
26,5,-34,5,5.2,-6.8
6,1,-31,5,6.0,-6.2
-4,5,-34,5,-0.8,-6.8
29,5,-34,5,5.8,-6.8
22,5,-7,1,4.4,-7.0
17,5,-7,1,3.4,-7.0
12,5,-7,1,2.4,-7.0
7,5,-7,1,1.4,-7.0
2,5,-7,1,0.4,-7.0
3,1,-37,5,3.0,-7.4
4,1,-37,5,4.0,-7.4
2,1,-37,5,2.0,-7.4
5,1,-37,5,5.0,-7.4
1,1,-37,5,1.0,-7.4
0,1,-37,5,0.0,-7.4
3,1,-33,5,3.0,-6.6
4,1,-33,5,4.0,-6.6
2,1,-33,5,2.0,-6.6
5,1,-33,5,5.0,-6.6
1,1,-33,5,1.0,-6.6
0,1,-33,5,0.0,-6.6
11,5,-36,5,2.2,-7.2
6,5,-36,5,1.2,-7.2
1,5,-36,5,0.2,-7.2
16,5,-36,5,3.2,-7.2
21,5,-36,5,4.2,-7.2
14,5,-36,5,2.8,-7.2
9,5,-36,5,1.8,-7.2
4,5,-36,5,0.8,-7.2
19,5,-36,5,3.8,-7.2
24,5,-36,5,4.8,-7.2
-1,5,-36,5,-0.2,-7.2
26,5,-36,5,5.2,-7.2
3,5,-7,1,0.6,-7.0
8,5,-7,1,1.6,-7.0
13,5,-7,1,2.6,-7.0
18,5,-7,1,3.6,-7.0
23,5,-7,1,4.6,-7.0
17,5,-38,5,3.4,-7.6
12,5,-38,5,2.4,-7.6
7,5,-38,5,1.4,-7.6
2,5,-38,5,0.4,-7.6
-2,5,-7,1,-0.4,-7.0
-6,5,-32,5,-1.2,-6.4
3,1,-39,5,3.0,-7.8
4,1,-39,5,4.0,-7.8
2,1,-39,5,2.0,-7.8
1,1,-39,5,1.0,-7.8
14,5,-7,1,2.8,-7.0
9,5,-7,1,1.8,-7.0
4,5,-7,1,0.8,-7.0
19,5,-7,1,3.8,-7.0
24,5,-7,1,4.8,-7.0
18,5,-38,5,3.6,-7.6
13,5,-38,5,2.6,-7.6
8,5,-38,5,1.6,-7.6
23,5,-38,5,4.6,-7.6
27,5,-7,1,5.4,-7.0
31,5,-32,5,6.2,-6.4
-2,1,-29,5,-2.0,-5.8
-2,1,-23,5,-2.0,-4.6
-7,5,-27,5,-1.4,-5.4
-3,5,-6,1,-0.6,-6.0
-7,5,-33,5,-1.4,-6.6
-4,5,-31,5,-0.8,-6.2
0,1,-34,5,0.0,-6.8
-8,5,-28,5,-1.6,-5.6
-11,5,-24,5,-2.2,-4.8
-14,5,-4,1,-2.8,-4.0
3,5,-38,5,0.6,-7.6
-1,5,-7,1,-0.2,-7.0
-1,1,-32,5,-1.0,-6.4
-9,5,-29,5,-1.8,-5.8
-12,5,-5,1,-2.4,-5.0
-8,5,-6,1,-1.6,-6.0
-1,1,-34,5,-1.0,-6.8
-2,5,-38,5,-0.4,-7.6
-9,5,-31,5,-1.8,-6.2
-6,5,-7,1,-1.2,-7.0
-13,5,-28,5,-2.6,-5.6
-2,1,-32,5,-2.0,-6.4
-1,1,-33,5,-1.0,-6.6
28,5,-6,1,5.6,-6.0
32,5,-27,5,6.4,-5.4
7,1,-23,5,7.0,-4.6
36,5,-24,5,7.2,-4.8
39,5,-4,1,7.8,-4.0
33,5,-28,5,6.6,-5.6
29,5,-31,5,5.8,-6.2
5,1,-34,5,5.0,-6.8
22,5,-38,5,4.4,-7.6
26,5,-7,1,5.2,-7.0
6,1,-32,5,6.0,-6.4
34,5,-29,5,6.8,-5.8
37,5,-5,1,7.4,-5.0
33,5,-6,1,6.6,-6.0
7,1,-29,5,7.0,-5.8
32,5,-33,5,6.4,-6.6
-4,5,-7,1,-0.8,-7.0
-8,5,-32,5,-1.6,-6.4
29,5,-7,1,5.8,-7.0
33,5,-32,5,6.6,-6.4
-9,5,-6,1,-1.8,-6.0
-13,5,-27,5,-2.6,-5.4
-6,5,-34,5,-1.2,-6.8
-2,1,-31,5,-2.0,-6.2
-3,5,-38,5,-0.6,-7.6
-7,5,-7,1,-1.4,-7.0
6,1,-34,5,6.0,-6.8
34,5,-31,5,6.8,-6.2
27,5,-38,5,5.4,-7.6
31,5,-7,1,6.2,-7.0
38,5,-28,5,7.6,-5.6
7,1,-32,5,7.0,-6.4
6,1,-33,5,6.0,-6.6
34,5,-6,1,6.8,-6.0
31,5,-34,5,6.2,-6.8
28,5,-38,5,5.6,-7.6
38,5,-27,5,7.6,-5.4
7,1,-31,5,7.0,-6.2
32,5,-7,1,6.4,-7.0
3,1,-6,1,3.0,-6.0
4,1,-6,1,4.0,-6.0
2,1,-6,1,2.0,-6.0
5,1,-6,1,5.0,-6.0
1,1,-6,1,1.0,-6.0
0,1,-6,1,0.0,-6.0
11,5,-33,5,2.2,-6.6
6,5,-33,5,1.2,-6.6
1,5,-33,5,0.2,-6.6
-4,5,-33,5,-0.8,-6.6
16,5,-33,5,3.2,-6.6
21,5,-33,5,4.2,-6.6
22,5,-34,5,4.4,-6.8
17,5,-34,5,3.4,-6.8
12,5,-34,5,2.4,-6.8
7,5,-34,5,1.4,-6.8
2,5,-34,5,0.4,-6.8
-3,5,-34,5,-0.6,-6.8
3,5,-37,5,0.6,-7.4
-2,5,-37,5,-0.4,-7.4
8,5,-37,5,1.6,-7.4
13,5,-37,5,2.6,-7.4
18,5,-37,5,3.6,-7.4
3,5,-34,5,0.6,-6.8
8,5,-34,5,1.6,-6.8
13,5,-34,5,2.6,-6.8
18,5,-34,5,3.6,-6.8
23,5,-34,5,4.6,-6.8
28,5,-34,5,5.6,-6.8
14,5,-37,5,2.8,-7.4
9,5,-37,5,1.8,-7.4
4,5,-37,5,0.8,-7.4
-1,5,-37,5,-0.2,-7.4
19,5,-37,5,3.8,-7.4
24,5,-37,5,4.8,-7.4
14,5,-33,5,2.8,-6.6
9,5,-33,5,1.8,-6.6
4,5,-33,5,0.8,-6.6
19,5,-33,5,3.8,-6.6
24,5,-33,5,4.8,-6.6
29,5,-33,5,5.8,-6.6
11,5,-37,5,2.2,-7.4
6,5,-37,5,1.2,-7.4
1,5,-37,5,0.2,-7.4
16,5,-37,5,3.2,-7.4
21,5,-37,5,4.2,-7.4
26,5,-37,5,5.2,-7.4
22,5,-37,5,4.4,-7.4
17,5,-37,5,3.4,-7.4
12,5,-37,5,2.4,-7.4
7,5,-37,5,1.4,-7.4
27,5,-37,5,5.4,-7.4
-1,5,-33,5,-0.2,-6.6
3,5,-36,5,0.6,-7.2
8,5,-36,5,1.6,-7.2
13,5,-36,5,2.6,-7.2
18,5,-36,5,3.6,-7.2
23,5,-36,5,4.6,-7.2
28,5,-36,5,5.6,-7.2
-2,5,-36,5,-0.4,-7.2
-6,5,-33,5,-1.2,-6.6
17,5,-36,5,3.4,-7.2
12,5,-36,5,2.4,-7.2
7,5,-36,5,1.4,-7.2
2,5,-36,5,0.4,-7.2
-3,5,-36,5,-0.6,-7.2
22,5,-36,5,4.4,-7.2
26,5,-33,5,5.2,-6.6
31,5,-33,5,6.2,-6.6
27,5,-36,5,5.4,-7.2
-7,5,-36,5,-1.4,-7.2
23,5,-37,5,4.6,-7.4
28,5,-37,5,5.6,-7.4
-4,5,-37,5,-0.8,-7.4
29,5,-37,5,5.8,-7.4
2,5,-37,5,0.4,-7.4
-2,5,-34,5,-0.4,-6.8
32,5,-36,5,6.4,-7.2
-6,5,-31,5,-1.2,-6.2
-3,5,-37,5,-0.6,-7.4
-7,5,-34,5,-1.4,-6.8
27,5,-34,5,5.4,-6.8
31,5,-31,5,6.2,-6.2
32,5,-34,5,6.4,-6.8
36,5,-31,5,7.2,-6.2
